date,adj_close,close,high,low,open,volume,ticker
2015-02-05,171.6683807373047,206.1199951171875,206.3000030517578,204.77000427246094,204.86000061035156,97953200,SPY
2015-02-06,171.19363403320312,205.5500030517578,207.24000549316406,204.9199981689453,206.55999755859375,125672000,SPY
2015-02-09,170.4274139404297,204.6300048828125,205.63999938964844,204.13999938964844,204.77000427246094,87219000,SPY
2015-02-10,172.2430419921875,206.80999755859375,207.1199951171875,204.67999267578125,205.8800048828125,96164200,SPY
2015-02-11,172.34292602539062,206.92999267578125,207.4499969482422,205.8300018310547,206.61000061035156,91087800,SPY
2015-02-12,174.00035095214844,208.9199981689453,208.99000549316406,206.97000122070312,207.88999938964844,97545900,SPY
2015-02-13,174.7165985107422,209.77999877929688,209.83999633789062,208.75999450683594,209.07000732421875,93670400,SPY
2015-02-17,174.99148559570312,210.11000061035156,210.32000732421875,209.10000610351562,209.39999389648438,76968200,SPY
2015-02-18,175.0081024169922,210.1300048828125,210.22000122070312,209.33999633789062,209.66000366210938,80652900,SPY
2015-02-19,174.8831787109375,209.97999572753906,210.4199981689453,209.24000549316406,209.41000366210938,91462500,SPY
2015-02-20,175.93258666992188,211.24000549316406,211.3300018310547,208.72999572753906,209.47999572753906,140896400,SPY
2015-02-23,175.90760803222656,211.2100067138672,211.2100067138672,210.47999572753906,210.94000244140625,74411100,SPY
2015-02-24,176.4072723388672,211.80999755859375,212.0500030517578,210.75999450683594,211.1199951171875,72472300,SPY
2015-02-25,176.25743103027344,211.6300048828125,212.24000549316406,211.22000122070312,211.66000366210938,73061700,SPY
2015-02-26,176.04917907714844,211.3800048828125,211.7100067138672,210.64999389648438,211.52000427246094,72697900,SPY
2015-02-27,175.44956970214844,210.66000366210938,211.5800018310547,210.60000610351562,211.25999450683594,108076000,SPY
2015-03-02,176.55728149414062,211.99000549316406,212.05999755859375,210.72000122070312,210.77999877929688,87491400,SPY
2015-03-03,175.83262634277344,211.1199951171875,212.0500030517578,210.0800018310547,211.47000122070312,110325800,SPY
2015-03-04,175.0913848876953,210.22999572753906,210.49000549316406,209.05999755859375,210.39999389648438,114497200,SPY
2015-03-05,175.28297424316406,210.4600067138672,210.8000030517578,209.85000610351562,210.6199951171875,76873000,SPY
2015-03-06,172.8177032470703,207.5,209.94000244140625,207.10000610351562,209.4199981689453,188128000,SPY
2015-03-09,173.53396606445312,208.36000061035156,208.7899932861328,207.5500030517578,207.74000549316406,89818900,SPY
2015-03-10,170.71888732910156,204.97999572753906,206.80999755859375,204.92999267578125,206.7100067138672,157121300,SPY
2015-03-11,170.3191375732422,204.5,205.5,204.39999389648438,205.2899932861328,110145700,SPY
2015-03-12,172.48463439941406,207.10000610351562,207.17999267578125,205.1999969482422,205.25999450683594,93993500,SPY
2015-03-13,171.42681884765625,205.8300018310547,207.92999267578125,204.5800018310547,206.77000427246094,162410900,SPY
2015-03-16,173.7172088623047,208.5800018310547,208.69000244140625,205.86000061035156,206.7100067138672,136099200,SPY
2015-03-17,173.20082092285156,207.9600067138672,208.4199981689453,206.97999572753906,207.69000244140625,94510400,SPY
2015-03-18,175.28297424316406,210.4600067138672,211.27000427246094,206.6199951171875,207.38999938964844,228808500,SPY
2015-03-19,174.48345947265625,209.5,210.47000122070312,209.02999877929688,209.9600067138672,117917300,SPY
2015-03-20,176.02357482910156,210.41000366210938,211.02000427246094,209.49000549316406,209.7100067138672,177715100,SPY
2015-03-23,175.68057250976562,210.0,211.11000061035156,210.0,210.4199981689453,71784500,SPY
2015-03-24,174.6934051513672,208.82000732421875,210.39999389648438,208.74000549316406,209.85000610351562,77805300,SPY
2015-03-25,172.13343811035156,205.75999450683594,209.35000610351562,205.7100067138672,209.07000732421875,159521700,SPY
2015-03-26,171.7235870361328,205.27000427246094,206.3699951171875,204.1199951171875,204.9600067138672,153067200,SPY
2015-03-27,172.1167755126953,205.74000549316406,205.9499969482422,204.89999389648438,205.1300048828125,118939000,SPY
2015-03-30,174.21652221679688,208.25,208.61000061035156,206.9600067138672,206.97999572753906,96180400,SPY
2015-03-31,172.69395446777344,206.42999267578125,208.10000610351562,206.36000061035156,207.25999450683594,126768700,SPY
2015-04-01,172.0832977294922,205.6999969482422,206.4199981689453,204.50999450683594,206.38999938964844,137303600,SPY
2015-04-02,172.70237731933594,206.44000244140625,206.97999572753906,205.39999389648438,205.6199951171875,86900900,SPY
2015-04-06,173.86521911621094,207.8300018310547,208.4499969482422,205.2100067138672,205.3699951171875,114368200,SPY
2015-04-07,173.40505981445312,207.27999877929688,208.75999450683594,207.24000549316406,207.86000061035156,81236300,SPY
2015-04-08,173.99066162109375,207.97999572753906,208.50999450683594,207.0800018310547,207.5500030517578,89351900,SPY
2015-04-09,174.76031494140625,208.89999389648438,209.17999267578125,207.19000244140625,207.77999877929688,85548900,SPY
2015-04-10,175.7139892578125,210.0399932861328,210.08999633789062,208.9600067138672,209.1999969482422,72722900,SPY
2015-04-13,174.91928100585938,209.08999633789062,210.6300048828125,209.02999877929688,209.8699951171875,74436600,SPY
2015-04-14,175.25392150878906,209.49000549316406,209.7100067138672,208.10000610351562,208.85000610351562,75099900,SPY
2015-04-15,176.04025268554688,210.42999267578125,211.0399932861328,209.9499969482422,210.0500030517578,99529300,SPY
2015-04-16,175.9901123046875,210.3699951171875,210.97999572753906,209.7899932861328,210.02999877929688,68934900,SPY
2015-04-17,173.96560668945312,207.9499969482422,209.22999572753906,207.00999450683594,208.94000244140625,191113200,SPY
2015-04-20,175.55503845214844,209.85000610351562,210.25,208.9600067138672,209.05999755859375,92189500,SPY
2015-04-21,175.3459014892578,209.60000610351562,210.86000061035156,209.24000549316406,210.6699981689453,72559800,SPY
2015-04-22,176.20761108398438,210.6300048828125,210.85000610351562,208.89999389648438,210.00999450683594,78264600,SPY
2015-04-23,176.65098571777344,211.16000366210938,211.94000244140625,210.00999450683594,210.14999389648438,102585900,SPY
2015-04-24,177.06088256835938,211.64999389648438,211.97000122070312,211.11000061035156,211.66000366210938,61327400,SPY
2015-04-27,176.32473754882812,210.77000427246094,212.47999572753906,210.5399932861328,212.3300018310547,79358100,SPY
2015-04-28,176.88523864746094,211.44000244140625,211.5,209.3300018310547,210.74000549316406,86863500,SPY
2015-04-29,176.15736389160156,210.57000732421875,211.2899932861328,209.60000610351562,210.3699951171875,125684900,SPY
2015-04-30,174.39227294921875,208.4600067138672,210.35000610351562,207.6199951171875,209.8800048828125,161304900,SPY
2015-05-01,176.28292846679688,210.72000122070312,210.77000427246094,209.27999877929688,209.39999389648438,103399700,SPY
2015-05-04,176.7848663330078,211.32000732421875,212.02000427246094,211.10000610351562,211.22999572753906,70927200,SPY
2015-05-05,174.76031494140625,208.89999389648438,211.4600067138672,208.72999572753906,211.02999877929688,113326200,SPY
2015-05-06,174.04087829589844,208.0399932861328,209.92999267578125,206.75999450683594,209.55999755859375,135060200,SPY
2015-05-07,174.73526000976562,208.8699951171875,209.3800048828125,207.52000427246094,207.9199981689453,88244900,SPY
2015-05-08,177.03579711914062,211.6199951171875,211.86000061035156,210.77999877929688,210.8800048828125,155877300,SPY
2015-05-11,176.19085693359375,210.61000061035156,211.88999938964844,210.52000427246094,211.57000732421875,75708100,SPY
2015-05-12,175.66380310058594,209.97999572753906,210.6300048828125,208.6199951171875,209.61000061035156,119727600,SPY
2015-05-13,175.69728088378906,210.02000427246094,211.22000122070312,209.74000549316406,210.47000122070312,94667900,SPY
2015-05-14,177.52935791015625,212.2100067138672,212.32000732421875,210.91000366210938,211.24000549316406,95934000,SPY
2015-05-15,177.72178649902344,212.44000244140625,212.61000061035156,211.86000061035156,212.44000244140625,76510100,SPY
2015-05-18,178.27392578125,213.10000610351562,213.39999389648438,212.16000366210938,212.24000549316406,74549700,SPY
2015-05-19,178.21536254882812,213.02999877929688,213.57000732421875,212.69000244140625,213.24000549316406,72114600,SPY
2015-05-20,178.08990478515625,212.8800048828125,213.77999877929688,212.5,213.14999389648438,76857500,SPY
2015-05-21,178.6085662841797,213.5,213.75,212.50999450683594,212.7100067138672,64764600,SPY
2015-05-22,178.18190002441406,212.99000549316406,213.5399932861328,212.91000366210938,213.0399932861328,57433500,SPY
2015-05-26,176.26620483398438,210.6999969482422,212.91000366210938,210.1999969482422,212.39999389648438,124308600,SPY
2015-05-27,177.93936157226562,212.6999969482422,212.97999572753906,210.75999450683594,211.25,93214000,SPY
2015-05-28,177.73854064941406,212.4600067138672,212.58999633789062,211.6300048828125,212.3300018310547,74974600,SPY
2015-05-29,176.63429260253906,211.13999938964844,212.42999267578125,210.82000732421875,212.3800048828125,124919600,SPY
2015-06-01,176.99400329589844,211.57000732421875,212.33999633789062,210.6199951171875,211.94000244140625,93338800,SPY
2015-06-02,176.81832885742188,211.36000061035156,212.19000244140625,210.27000427246094,211.02000427246094,91531000,SPY
2015-06-03,177.2867889404297,211.9199981689453,212.6699981689453,211.3300018310547,212.0,87820900,SPY
2015-06-04,175.78933715820312,210.1300048828125,211.86000061035156,209.75,211.07000732421875,151882800,SPY
2015-06-05,175.48812866210938,209.77000427246094,210.5800018310547,208.97999572753906,209.9499969482422,121704700,SPY
2015-06-08,174.40895080566406,208.47999572753906,209.82000732421875,208.38999938964844,209.63999938964844,89063300,SPY
2015-06-09,174.38385009765625,208.4499969482422,209.10000610351562,207.69000244140625,208.4499969482422,105034700,SPY
2015-06-10,176.4752655029297,210.9499969482422,211.41000366210938,209.3000030517578,209.3699951171875,134551300,SPY
2015-06-11,177.044189453125,211.6300048828125,212.08999633789062,211.1999969482422,211.47999572753906,73876400,SPY
2015-06-12,175.68893432617188,210.00999450683594,211.47999572753906,209.67999267578125,210.63999938964844,135382400,SPY
2015-06-15,174.93601989746094,209.11000061035156,209.4499969482422,207.7899932861328,208.63999938964844,124384200,SPY
2015-06-16,175.88970947265625,210.25,210.35000610351562,208.72000122070312,208.92999267578125,85308200,SPY
2015-06-17,176.17413330078125,210.58999633789062,211.32000732421875,209.36000061035156,210.58999633789062,126708600,SPY
2015-06-18,178.0062713623047,212.77999877929688,213.33999633789062,210.6300048828125,211.30999755859375,165867900,SPY
2015-06-19,177.21603393554688,210.80999755859375,211.5500030517578,210.36000061035156,211.4600067138672,130478700,SPY
2015-06-22,178.12396240234375,211.88999938964844,212.58999633789062,211.63999938964844,211.91000366210938,70696000,SPY
2015-06-23,178.25003051757812,212.0399932861328,212.44000244140625,211.57000732421875,212.13999938964844,68476800,SPY
2015-06-24,176.95535278320312,210.5,212.1699981689453,210.47000122070312,211.72000122070312,92307300,SPY
2015-06-25,176.41741943359375,209.86000061035156,211.25,209.77000427246094,211.10000610351562,97107400,SPY
2015-06-26,176.38375854492188,209.82000732421875,210.5800018310547,209.16000366210938,210.2899932861328,104174800,SPY
2015-06-29,172.6849365234375,205.4199981689453,209.8300018310547,205.3300018310547,208.0500030517578,202621300,SPY
2015-06-30,173.04644775390625,205.85000610351562,207.32000732421875,205.27999877929688,207.25999450683594,182925100,SPY
2015-07-01,174.43350219726562,207.5,208.02999877929688,206.55999755859375,207.72999572753906,135979900,SPY
2015-07-02,174.2737579345703,207.30999755859375,208.27000427246094,206.80999755859375,208.07000732421875,104373700,SPY
2015-07-06,173.7777862548828,206.72000122070312,207.64999389648438,205.52999877929688,205.77000427246094,117975400,SPY
2015-07-07,174.8706817626953,208.02000427246094,208.1699981689453,204.11000061035156,206.9600067138672,173820200,SPY
2015-07-08,171.93673706054688,204.52999877929688,206.75999450683594,204.25,206.4199981689453,164020100,SPY
2015-07-09,172.247802734375,204.89999389648438,207.35000610351562,204.77000427246094,207.0399932861328,144113100,SPY
2015-07-10,174.41673278808594,207.47999572753906,207.97999572753906,204.9499969482422,207.2899932861328,129456900,SPY
2015-07-13,176.341796875,209.77000427246094,209.89999389648438,208.94000244140625,208.99000549316406,106069400,SPY
2015-07-14,177.10675048828125,210.67999267578125,211.0500030517578,209.64999389648438,209.72000122070312,81709600,SPY
2015-07-15,177.0478973388672,210.61000061035156,211.27999877929688,210.0399932861328,210.72999572753906,97914100,SPY
2015-07-16,178.4685821533203,212.3000030517578,212.3000030517578,211.5800018310547,211.8699951171875,106683300,SPY
2015-07-17,178.6198272705078,212.47999572753906,212.5500030517578,211.8000030517578,212.2899932861328,89030000,SPY
2015-07-20,178.71237182617188,212.58999633789062,213.17999267578125,212.2100067138672,212.75,70446800,SPY
2015-07-21,178.00625610351562,211.75,212.74000549316406,211.38999938964844,212.42999267578125,77965000,SPY
2015-07-22,177.686767578125,211.3699951171875,211.77000427246094,210.88999938964844,210.92999267578125,88667900,SPY
2015-07-23,176.68641662597656,210.17999267578125,211.64999389648438,209.75,211.52999877929688,90509100,SPY
2015-07-24,174.8538360595703,208.0,210.3699951171875,207.60000610351562,210.3000030517578,117755000,SPY
2015-07-27,173.83668518066406,206.7899932861328,207.5500030517578,206.25999450683594,206.94000244140625,132361100,SPY
2015-07-28,175.9718780517578,209.3300018310547,209.5,206.8000030517578,207.7899932861328,123544800,SPY
2015-07-29,177.18238830566406,210.77000427246094,211.0399932861328,209.30999755859375,209.47999572753906,105791300,SPY
2015-07-30,177.2244415283203,210.82000732421875,211.02000427246094,209.4199981689453,210.16000366210938,91304400,SPY
2015-07-31,176.95535278320312,210.5,211.4499969482422,210.16000366210938,211.4199981689453,103266900,SPY
2015-08-03,176.35858154296875,209.7899932861328,210.52999877929688,208.64999389648438,210.4600067138672,113965700,SPY
2015-08-04,176.013916015625,209.3800048828125,210.25,208.8000030517578,209.6999969482422,81820800,SPY
2015-08-05,176.593994140625,210.07000732421875,211.30999755859375,209.72999572753906,210.4499969482422,85786800,SPY
2015-08-06,175.14808654785156,208.35000610351562,210.4199981689453,207.64999389648438,210.2899932861328,116030800,SPY
2015-08-07,174.81182861328125,207.9499969482422,208.33999633789062,206.8699951171875,208.16000366210938,117858000,SPY
2015-08-10,177.01426696777344,210.57000732421875,210.6699981689453,209.27999877929688,209.27999877929688,80270700,SPY
2015-08-11,175.4170684814453,208.6699981689453,209.47000122070312,207.75999450683594,208.97000122070312,126081400,SPY
2015-08-12,175.62716674804688,208.9199981689453,209.13999938964844,205.36000061035156,207.11000061035156,172123700,SPY
2015-08-13,175.40863037109375,208.66000366210938,209.5500030517578,208.00999450683594,208.72999572753906,89383300,SPY
2015-08-14,176.04759216308594,209.4199981689453,209.50999450683594,208.25999450683594,208.42999267578125,72786500,SPY
2015-08-17,177.0310821533203,210.58999633789062,210.58999633789062,208.16000366210938,208.7100067138672,79072600,SPY
2015-08-18,176.51829528808594,209.97999572753906,210.67999267578125,209.6999969482422,210.25999450683594,71692700,SPY
2015-08-19,175.12283325195312,208.32000732421875,210.00999450683594,207.35000610351562,209.08999633789062,172946000,SPY
2015-08-20,171.46604919433594,203.97000122070312,208.2899932861328,203.89999389648438,206.50999450683594,194327900,SPY
2015-08-21,166.30447387695312,197.8300018310547,203.94000244140625,197.52000427246094,201.72999572753906,346588500,SPY
2015-08-24,159.3019256591797,189.5,197.47999572753906,182.39999389648438,187.49000549316406,507244300,SPY
2015-08-25,157.42735290527344,187.27000427246094,195.4499969482422,186.9199981689453,195.42999267578125,369833100,SPY
2015-08-26,163.47149658203125,194.4600067138672,194.7899932861328,188.3699951171875,192.0800018310547,339257000,SPY
2015-08-27,167.5150146484375,199.27000427246094,199.4199981689453,195.2100067138672,197.02000427246094,274143900,SPY
2015-08-28,167.52345275878906,199.27999877929688,199.83999633789062,197.9199981689453,198.5,160414400,SPY
2015-08-31,166.1699981689453,197.6699981689453,199.1300048828125,197.00999450683594,198.11000061035156,163298800,SPY
2015-09-01,161.2101593017578,191.77000427246094,194.77000427246094,190.72999572753906,193.1199951171875,256000400,SPY
2015-09-02,164.2700958251953,195.41000366210938,195.4600067138672,192.4199981689453,194.6199951171875,160269300,SPY
2015-09-03,164.38780212402344,195.5500030517578,198.0500030517578,194.9600067138672,196.25999450683594,152087800,SPY
2015-09-04,161.89952087402344,192.58999633789062,193.86000061035156,191.61000061035156,192.85000610351562,207081000,SPY
2015-09-08,165.9681854248047,197.42999267578125,197.61000061035156,195.1699981689453,195.94000244140625,116025700,SPY
2015-09-09,163.7489471435547,194.7899932861328,199.47000122070312,194.35000610351562,199.32000732421875,149347700,SPY
2015-09-10,164.6400146484375,195.85000610351562,197.22000122070312,194.25,194.55999755859375,158611100,SPY
2015-09-11,165.38819885253906,196.74000549316406,196.82000732421875,194.52999877929688,195.3800048828125,119691200,SPY
2015-09-14,164.77447509765625,196.00999450683594,197.00999450683594,195.42999267578125,196.9499969482422,79452000,SPY
2015-09-15,166.83407592773438,198.4600067138672,198.99000549316406,195.9600067138672,196.61000061035156,113806200,SPY
2015-09-16,168.2799835205078,200.17999267578125,200.41000366210938,198.41000366210938,198.82000732421875,99581600,SPY
2015-09-17,167.90170288085938,199.72999572753906,202.88999938964844,199.27999877929688,200.02000427246094,276046600,SPY
2015-09-18,165.15789794921875,195.4499969482422,198.67999267578125,194.9600067138672,195.7100067138672,223657500,SPY
2015-09-21,166.0114288330078,196.4600067138672,197.67999267578125,195.2100067138672,196.44000244140625,105726200,SPY
2015-09-22,163.8566131591797,193.91000366210938,194.4600067138672,192.55999755859375,193.8800048828125,153890900,SPY
2015-09-23,163.59463500976562,193.60000610351562,194.6699981689453,192.91000366210938,194.11000061035156,92790600,SPY
2015-09-24,163.00315856933594,192.89999389648438,193.4499969482422,190.55999755859375,192.14999389648438,159378800,SPY
2015-09-25,162.96092224121094,192.85000610351562,195.0,191.80999755859375,194.63999938964844,155054800,SPY
2015-09-28,158.8710174560547,188.00999450683594,191.91000366210938,187.63999938964844,191.77999877929688,178515900,SPY
2015-09-29,158.9639892578125,188.1199951171875,189.74000549316406,186.92999267578125,188.27000427246094,159045600,SPY
2015-09-30,161.92999267578125,191.6300048828125,191.8300018310547,189.44000244140625,190.3699951171875,163452000,SPY
2015-10-01,162.35250854492188,192.1300048828125,192.49000549316406,189.82000732421875,192.0800018310547,131079000,SPY
2015-10-02,164.77764892578125,195.0,195.02999877929688,189.1199951171875,189.77000427246094,211003300,SPY
2015-10-05,167.7098846435547,198.47000122070312,198.74000549316406,196.3300018310547,196.4600067138672,126320800,SPY
2015-10-06,167.13523864746094,197.7899932861328,198.97999572753906,197.0,198.30999755859375,110274500,SPY
2015-10-07,168.5041961669922,199.41000366210938,199.8300018310547,197.47999572753906,198.89999389648438,124307300,SPY
2015-10-08,170.0252685546875,201.2100067138672,201.5500030517578,198.58999633789062,198.9499969482422,153055200,SPY
2015-10-09,170.12661743164062,201.3300018310547,201.89999389648438,200.5800018310547,201.3800048828125,107069200,SPY
2015-10-12,170.28720092773438,201.52000427246094,201.75999450683594,200.91000366210938,201.4199981689453,56395600,SPY
2015-10-13,169.21401977539062,200.25,202.16000366210938,200.0500030517578,200.64999389648438,88038700,SPY
2015-10-14,168.40283203125,199.2899932861328,200.8699951171875,198.94000244140625,200.17999267578125,99106200,SPY
2015-10-15,170.98854064941406,202.35000610351562,202.36000061035156,199.63999938964844,200.0800018310547,134142200,SPY
2015-10-16,171.7659454345703,203.27000427246094,203.2899932861328,201.9199981689453,202.8300018310547,114580100,SPY
2015-10-19,171.85040283203125,203.3699951171875,203.3699951171875,202.1300048828125,202.5,76523900,SPY
2015-10-20,171.63072204589844,203.11000061035156,203.83999633789062,202.5500030517578,202.85000610351562,78448500,SPY
2015-10-21,170.56605529785156,201.85000610351562,203.7899932861328,201.64999389648438,203.61000061035156,102038000,SPY
2015-10-22,173.44752502441406,205.25999450683594,205.50999450683594,201.85000610351562,202.97999572753906,174911700,SPY
2015-10-23,175.34878540039062,207.50999450683594,207.9499969482422,206.3000030517578,207.25,144442300,SPY
2015-10-26,174.91786193847656,207.0,207.3699951171875,206.55999755859375,207.3000030517578,69033000,SPY
2015-10-27,174.579833984375,206.60000610351562,207.0,205.7899932861328,206.1999969482422,77905800,SPY
2015-10-28,176.5656280517578,208.9499969482422,208.97999572753906,206.2100067138672,207.0,135906700,SPY
2015-10-29,176.4642333984375,208.8300018310547,209.27000427246094,208.2100067138672,208.35000610351562,90525500,SPY
2015-10-30,175.70370483398438,207.92999267578125,209.44000244140625,207.74000549316406,209.05999755859375,131076900,SPY
2015-11-02,177.7824249267578,210.38999938964844,210.6199951171875,208.1699981689453,208.32000732421875,86270800,SPY
2015-11-03,178.29791259765625,211.0,211.66000366210938,209.6999969482422,209.97000122070312,95246100,SPY
2015-11-04,177.757080078125,210.36000061035156,211.5,209.72000122070312,211.35000610351562,96224500,SPY
2015-11-05,177.5796661376953,210.14999389648438,210.97999572753906,209.08999633789062,210.42999267578125,78408700,SPY
2015-11-06,177.48667907714844,210.0399932861328,210.32000732421875,208.4600067138672,209.74000549316406,110471500,SPY
2015-11-09,175.83045959472656,208.0800018310547,209.49000549316406,206.9499969482422,209.30999755859375,131008700,SPY
2015-11-10,176.23605346679688,208.55999755859375,208.60000610351562,207.19000244140625,207.50999450683594,75874600,SPY
2015-11-11,175.5431365966797,207.74000549316406,208.94000244140625,207.66000366210938,208.8800048828125,67846000,SPY
2015-11-12,173.09262084960938,204.83999633789062,207.05999755859375,204.82000732421875,206.5,121315200,SPY
2015-11-13,171.14907836914062,202.5399932861328,204.6699981689453,202.44000244140625,204.35000610351562,153577100,SPY
2015-11-16,173.75172424316406,205.6199951171875,205.69000244140625,202.17999267578125,202.32000732421875,117645200,SPY
2015-11-17,173.6249542236328,205.47000122070312,207.0399932861328,204.8800048828125,205.99000549316406,121123700,SPY
2015-11-18,176.37974548339844,208.72999572753906,208.89999389648438,205.99000549316406,206.0399932861328,121342500,SPY
2015-11-19,176.2276153564453,208.5500030517578,209.0500030517578,208.1999969482422,208.58999633789062,88220500,SPY
2015-11-20,176.8698272705078,209.30999755859375,210.1199951171875,208.86000061035156,209.4499969482422,94011500,SPY
2015-11-23,176.66702270507812,209.07000732421875,209.97999572753906,208.52000427246094,209.3800048828125,64931200,SPY
2015-11-24,176.90362548828125,209.35000610351562,209.8300018310547,207.41000366210938,207.8699951171875,98874400,SPY
2015-11-25,176.87828063964844,209.32000732421875,209.74000549316406,209.00999450683594,209.5,51980100,SPY
2015-11-27,177.0811004638672,209.55999755859375,209.8000030517578,208.86000061035156,209.42999267578125,37317800,SPY
2015-11-30,176.3459014892578,208.69000244140625,209.88999938964844,208.55999755859375,209.75,112822700,SPY
2015-12-01,178.02749633789062,210.67999267578125,210.82000732421875,209.11000061035156,209.44000244140625,97858400,SPY
2015-12-02,176.21072387695312,208.52999877929688,211.0,208.22999572753906,210.6199951171875,108441300,SPY
2015-12-03,173.74330139160156,205.61000061035156,209.14999389648438,204.75,208.8300018310547,166224200,SPY
2015-12-04,177.13177490234375,209.6199951171875,209.97000122070312,205.61000061035156,205.61000061035156,192913900,SPY
2015-12-07,176.0586395263672,208.35000610351562,209.72999572753906,207.1999969482422,209.22999572753906,102027100,SPY
2015-12-08,174.87557983398438,206.9499969482422,208.2899932861328,205.77999877929688,206.49000549316406,103372400,SPY
2015-12-09,173.51510620117188,205.33999633789062,208.67999267578125,204.17999267578125,206.19000244140625,162401500,SPY
2015-12-10,173.9629669189453,205.8699951171875,207.42999267578125,205.13999938964844,205.4199981689453,116128900,SPY
2015-12-11,170.59132385253906,201.8800048828125,204.13999938964844,201.50999450683594,203.35000610351562,211173300,SPY
2015-12-14,171.45327758789062,202.89999389648438,203.0500030517578,199.9499969482422,202.07000732421875,182385200,SPY
2015-12-15,173.2531280517578,205.02999877929688,206.11000061035156,202.8699951171875,204.6999969482422,154069600,SPY
2015-12-16,175.7881622314453,208.02999877929688,208.38999938964844,204.8000030517578,206.3699951171875,197017000,SPY
2015-12-17,173.10951232910156,204.86000061035156,208.47999572753906,204.83999633789062,208.39999389648438,173092500,SPY
2015-12-18,170.0255889892578,200.02000427246094,202.92999267578125,199.8300018310547,202.77000427246094,251393500,SPY
2015-12-21,171.42816162109375,201.6699981689453,201.8800048828125,200.08999633789062,201.41000366210938,99094300,SPY
2015-12-22,172.98370361328125,203.5,203.85000610351562,201.5500030517578,202.72000122070312,111026200,SPY
2015-12-23,175.12582397460938,206.02000427246094,206.07000732421875,204.5800018310547,204.69000244140625,110987200,SPY
2015-12-24,174.8367919921875,205.67999267578125,206.3300018310547,205.4199981689453,205.72000122070312,48539600,SPY
2015-12-28,174.4373016357422,205.2100067138672,205.25999450683594,203.94000244140625,204.86000061035156,65899900,SPY
2015-12-29,176.2988739013672,207.39999389648438,207.7899932861328,206.47000122070312,206.50999450683594,92640700,SPY
2015-12-30,175.04934692382812,205.92999267578125,207.2100067138672,205.75999450683594,207.11000061035156,63317700,SPY
2015-12-31,173.2982177734375,203.8699951171875,205.88999938964844,203.8699951171875,205.1300048828125,114877900,SPY
2016-01-04,170.87557983398438,201.02000427246094,201.02999877929688,198.58999633789062,200.49000549316406,222353500,SPY
2016-01-05,171.1645965576172,201.36000061035156,201.89999389648438,200.0500030517578,201.39999389648438,110845800,SPY
2016-01-06,169.0055389404297,198.82000732421875,200.05999755859375,197.60000610351562,198.33999633789062,152112600,SPY
2016-01-07,164.9508056640625,194.0500030517578,197.44000244140625,193.58999633789062,195.3300018310547,213436100,SPY
2016-01-08,163.1402130126953,191.9199981689453,195.85000610351562,191.5800018310547,195.19000244140625,209817200,SPY
